class,image,signatureSample0,signatureSample1,signatureSample2,signatureSample3,signatureSample4,signatureSample5,signatureSample6,signatureSample7,signatureSample8,signatureSample9,signatureSample10,signatureSample11,signatureSample12,signatureSample13,signatureSample14,signatureSample15,signatureSample16,signatureSample17,signatureSample18,signatureSample19,signatureSample20,signatureSample21,signatureSample22,signatureSample23,signatureSample24,signatureSample25,signatureSample26,signatureSample27,signatureSample28,signatureSample29,signatureSample30,signatureSample31,signatureSample32,signatureSample33,signatureSample34,signatureSample35,signatureSample36,signatureSample37,signatureSample38,signatureSample39,signatureSample40,signatureSample41,signatureSample42,signatureSample43,signatureSample44,signatureSample45,signatureSample46,signatureSample47,signatureSample48,signatureSample49,signatureSample50,signatureSample51,signatureSample52,signatureSample53,signatureSample54,signatureSample55,signatureSample56,signatureSample57,signatureSample58,signatureSample59,signatureSample60,signatureSample61,signatureSample62,signatureSample63,signatureSample64,signatureSample65,signatureSample66,signatureSample67,signatureSample68,signatureSample69,signatureSample70,signatureSample71,signatureSample72,signatureSample73,signatureSample74,signatureSample75,signatureSample76,signatureSample77,signatureSample78,signatureSample79,signatureSample80,signatureSample81,signatureSample82,signatureSample83,signatureSample84,signatureSample85,signatureSample86,signatureSample87,signatureSample88,signatureSample89,signatureSample90,signatureSample91,signatureSample92,signatureSample93,signatureSample94,signatureSample95,signatureSample96,signatureSample97,signatureSample98,signatureSample99
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t1i-2.PNG,0.918019,0.918019,0.699862,1.69185,2.68978,2.68978,3.68883,4.68828,5.68793,6.7823,6.7823,7.76995,8.7604,9.7528,10.8979,10.8979,11.8801,12.865,13.8521,14.841,14.841,15.8312,16.8226,17.8149,17.8149,18.8081,19.8019,20.7964,21.7913,21.7913,22.7867,23.7825,24.7786,25.775,25.775,26.7717,27.7686,28.7658,29.7631,29.7631,30.7606,31.7583,32.7561,32.7561,33.754,32.7561,31.7583,30.7606,30.7606,29.7631,28.7658,27.7686,26.7717,26.7717,25.775,24.7786,23.7825,22.7867,22.7867,21.7913,20.7964,19.8019,19.8019,18.8081,17.8149,16.8226,15.8312,15.8312,14.841,13.8521,12.865,11.8801,11.8801,10.8979,9.7528,8.7604,7.76995,7.76995,6.7823,5.79888,4.82229,4.82229,3.85771,2.68978,1.69185,0.699862,0.699862,0.342438,1.32088,2.3178,3.31657,3.31657,4.31591,5.3155,5.38331,4.39916,4.39916,3.4242,2.46935,1.57169
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t1n-2.PNG,41.5704,39.5759,37.5157,35.5187,33.4777,31.5257,28.4802,26.4815,24.483,22.4848,20.4869,17.4909,15.4633,13.4633,11.4633,9.46329,6.54279,4.57767,2.66494,1.1175,1.84275,3.68003,6.53675,8.53674,10.5367,12.5367,14.5367,17.5367,19.5367,21.5367,23.5367,25.5367,28.5367,30.5525,32.5526,34.5367,36.5367,38.5895,38.5895,40.5869,42.5845,44.5824,46.5478,49.6285,51.5762,53.5747,55.5733,57.5721,60.6119,62.6095,64.6072,66.6051,64.6072,61.6106,59.5709,57.5721,55.5733,53.5747,50.577,48.5786,46.5478,44.5824,42.5845,40.5869,37.5367,35.5367,33.5367,31.5367,29.5367,26.5367,24.5367,22.5367,20.5367,18.5367,15.5367,13.5367,11.5367,9.53674,7.53674,4.64931,2.73298,0.536992,1.46337,3.46332,5.4633,8.52416,10.5094,12.502,14.4966,16.4926,19.4881,21.4858,23.5469,25.5404,27.5348,30.5278,32.5238,34.5203,36.5851,38.5788
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t1ni-2.PNG,74.9452,72.7104,70.4757,66.8851,64.6501,61.5379,59.3038,55.7112,53.9652,51.7327,48.1358,45.903,42.3069,40.0736,36.4786,34.2448,30.6513,28.417,26.183,23.083,20.853,17.2522,14.5319,11.4216,9.19115,6.14461,3.97234,1.14646,2.14323,4.31471,7.83629,10.0713,13.6463,15.8822,18.1182,21.7039,23.9391,27.5295,29.764,32.8812,35.1169,38.7039,40.9391,43.1745,46.7635,48.9985,52.5894,54.8239,57.9391,60.1745,63.7633,62.01,59.7764,56.1821,53.9482,50.8442,48.1206,45.0146,42.7819,40.5496,36.9524,34.7196,31.1234,28.8901,25.2952,23.0614,19.9636,17.7348,14.9996,11.4104,9.17468,6.07419,3.85649,0.286008,2.01458,5.59177,7.82589,10.0609,13.1887,15.8873,19.0034,21.2392,24.8257,27.0609,29.2962,32.419,35.1206,38.7126,40.4741,44.0609,46.2962,49.8853,52.1203,54.3553,57.9457,60.1804,63.7722,66.0066,69.1201,71.3552
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2-1.PNG,42.2936,41.0966,38.7466,36.4646,34.2642,33.1997,31.1624,29.163,27.1544,26.1544,24.1853,22.1882,20.1917,18.2916,17.2996,15.3187,13.5477,11.377,10.3985,8.45675,6.55008,4.72128,3.87091,2.52408,2.39957,3.62559,5.34153,5.97787,7.94493,9.92517,12.0576,12.907,14.8488,16.8485,18.8483,19.8611,21.8598,23.8587,25.8578,27.902,28.9001,30.8966,32.8936,34.8909,35.8897,37.8874,39.8854,41.8835,42.9352,44.8811,46.9277,44.8811,42.8827,41.8835,39.8854,37.8874,35.8897,34.8909,32.8936,30.856,28.8566,27.857,25.8578,23.848,21.8481,19.8483,18.8483,16.8927,14.8989,12.907,12.0576,10.0995,8.16164,5.97787,5.34153,3.62559,2.39957,3.44404,3.87091,5.27076,6.55008,8.45675,10.3985,11.377,13.5477,15.4969,17.4575,18.441,20.2779,22.2667,24.1853,26.1829,27.1544,29.1543,31.1624,33.1997,34.1983,36.3477,38.5848,39.9138
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2-2.PNG,62.0189,60.8993,58.798,55.8165,53.83,50.737,48.7486,45.7679,43.6713,40.6873,38.5997,35.612,33.6214,30.5445,28.5509,25.5623,23.5715,20.5887,18.5033,15.4578,13.4584,10.4597,8.47837,5.49187,3.51366,0.789654,1.67593,3.60471,6.75013,8.70342,11.8457,13.8024,16.7566,18.7341,21.7082,23.6945,26.7955,28.7782,31.7563,33.8665,36.8405,38.8253,41.8053,43.7935,46.8875,48.8735,51.7553,53.7475,54.6104,53.5502,53.598,52.5475,52.5475,54.6104,53.7475,50.7594,48.7681,45.7827,43.6987,40.7099,38.7184,35.7328,33.7439,30.6607,28.6687,25.683,23.6038,20.6121,18.6192,15.6332,13.646,10.674,8.5707,5.58382,3.56389,0.6508,1.49612,3.47177,6.46339,8.4611,11.5334,13.5216,16.5093,18.6032,21.5824,23.5715,26.6654,28.6507,31.632,33.6214,36.7128,38.6994,41.798,43.7823,46.7612,48.8685,51.8445,53.83,56.9306,58.9145
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2c-2.PNG,22.1799,22.1799,20.7989,20.5304,20.5304,20.7989,19.4228,19.4228,18.5747,17.7424,17.7424,16.3537,15.5312,15.5312,14.1374,12.7481,12.7481,11.365,10.5327,10.5327,9.73204,8.32834,8.32834,6.92892,6.14692,6.14692,4.73638,3.32896,3.32896,2.61854,1.22695,1.22695,1.13145,1.38882,1.38882,2.56466,3.90207,3.90207,4.79593,5.27966,5.27966,6.67259,7.03024,7.03024,7.50321,8.8852,8.8852,9.7325,11.1072,11.1072,12.4908,13.8805,13.8805,14.4755,13.0726,13.0726,11.6724,10.276,10.276,9.47738,8.07292,8.07292,6.67259,5.8948,5.8948,4.4833,3.0743,3.0743,2.56466,1.38882,1.38882,0.39249,1.22695,1.22695,1.93148,2.82061,2.82061,4.16019,5.53701,5.53701,6.92892,8.32834,8.32834,9.14256,9.99058,9.99058,11.365,12.7481,12.7481,14.1374,14.4556,14.4556,14.9697,16.3537,16.3537,17.195,18.5747,18.5747,19.4228,20.7989
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2ci-2.PNG,138.777,134.022,128.194,122.915,117.646,111.266,105.442,99.0626,93.2379,86.8604,79.948,74.1188,67.7571,61.404,55.5731,49.2321,43.4017,37.5716,31.2579,24.9897,19.1937,13.1083,7.59889,3.41446,4.90517,9.7192,14.9287,21.3142,27.1332,32.9564,38.243,44.6089,50.9842,56.8093,63.188,69.0119,74.8369,80.6627,86.4892,92.3163,98.1439,103.972,109.8,115.629,121.457,127.286,132.583,131.205,125.906,120.077,114.248,108.419,102.055,96.2254,90.9336,85.1058,79.2785,73.4518,67.6258,61.2522,55.4248,49.5983,43.2269,36.8665,31.5711,25.2053,19.375,13.5454,8.3111,3.55981,3.57167,8.73812,14.368,19.6185,25.4356,31.7418,38.0803,43.9112,49.7422,55.5731,61.9269,68.2899,74.6598,80.487,87.4141,93.7966,99.6187,105.442,109.607,115.429,121.252,126.521,130.127,135.405,135.979,132.499,129.748,130.532,133.898,136.8
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2i-1.PNG,46.3953,43.4198,39.1358,35.0832,31.0671,28.1331,24.263,20.7237,17.6139,15.4453,13.6871,13.2708,14.314,15.4013,17.3328,20.8135,23.7997,27.2082,31.322,34.818,39.1033,42.0164,46.3697,50.1336,55.1336,58.9486,61.9777,64.1921,61.9777,58.1379,54.5358,50.1336,46.3697,41.3742,38.4385,34.818,30.5861,26.4336,23.7997,20.8135,17.3328,14.4099,13.3169,13.2708,12.9531,15.4453,17.2249,20.492,24.1484,28.0699,32.049,35.0832,39.218,39.6156,35.6801,32.9587,29.3666,25.9329,22.7296,20.6843,18.2198,17.278,16.5121,16.9981,17.7498,20.3377,23.4988,25.6787,29.4273,33.3546,37.4046,40.1286,43.6168,47.8852,52.1878,55.872,57.9266,52.9385,49.2987,45.741,42.2207,38.8132,34.7548,30.8112,27.526,24.8105,21.5636,19.8209,17.7544,16.5121,17.278,18.9317,20.4745,23.2182,26.3242,29.679,32.2434,35.882,39.6156,43.4198
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2i-2.PNG,14.8236,14.8236,13.7858,13.7858,12.7859,11.7859,11.7859,10.7859,9.8429,9.8429,8.84937,7.85748,7.85748,6.78597,6.78597,5.78602,4.78608,4.78608,3.78618,2.78635,2.78635,1.78671,0.787965,0.787965,0.222401,1.21574,1.21574,2.21509,2.21509,3.21484,4.31795,4.31795,5.29842,6.28505,6.28505,7.27533,8.26795,8.26795,9.26216,9.26216,10.2575,11.2537,11.2537,12.2504,13.2477,13.2477,14.2454,15.2433,15.2433,16.2415,17.24,17.24,16.2415,16.2415,15.2433,14.2454,14.2454,13.2477,12.2504,12.2504,11.2144,10.2145,10.2145,9.21448,9.21448,8.2145,7.21453,7.21453,6.21457,5.21463,5.21463,4.21471,3.21484,3.21484,2.21509,1.21574,1.21574,0.222401,0.222401,0.787965,1.78671,1.78671,2.78635,3.78618,3.78618,4.78608,5.88193,5.88193,6.86793,6.86793,7.85748,8.84937,8.84937,9.8429,10.8376,10.8376,11.8332,12.8295,12.8295,13.8264
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2n-2.PNG,19.961,19.961,19.1528,19.1528,17.7536,17.7536,16.357,16.357,14.9637,14.9637,14.1528,14.1528,12.7539,11.3589,11.3589,10.5552,10.5552,9.15282,9.15282,8.37633,8.37633,7.75469,7.75469,6.36367,6.36367,5.55745,4.15287,4.15287,2.75816,2.75816,1.40305,1.40305,0.597866,0.597866,0.847678,0.847678,2.25381,2.25381,3.0771,4.45305,4.45305,5.31211,5.31211,6.6768,6.6768,8.05858,8.05858,8.90672,8.90672,9.78359,11.1391,11.1391,11.6641,11.6641,10.2806,10.2806,9.44997,9.44997,8.05858,8.05858,6.6768,6.6768,5.84729,4.45305,4.45305,3.66617,3.66617,3.00864,3.00864,1.64036,1.64036,0.574171,0.574171,1.40305,1.40305,2.75816,4.15287,4.15287,5.55745,5.55745,5.87099,5.87099,7.21855,7.21855,8.58757,8.58757,9.96921,9.96921,11.3589,12.7539,12.7539,14.1528,14.1528,14.9637,14.9637,16.357,16.357,17.7536,17.7536,19.1528
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t2ni-1.PNG,44.7102,43.8235,41.5881,40.2384,38.4726,38.0025,35.7667,34.4211,32.1851,30.8454,28.6095,27.2775,25.0425,24.1378,21.4884,20.5732,17.9548,17.0258,14.4567,13.5094,11.0282,10.0562,8.13248,6.90625,4.77083,2.79738,2.32045,2.53948,2.82034,4.79779,6.21112,8.34521,8.54951,11.3231,11.6475,13.4415,14.359,16.5905,17.5143,19.7437,21.0564,22.8994,23.8304,25.708,26.6534,28.8699,30.1501,31.7173,32.395,31.927,32.395,32.6725,34.2506,32.978,30.7649,30.1501,27.9279,26.99,25.1286,24.2063,21.9745,21.0564,18.8231,17.911,15.6761,14.7727,13.0086,12.1539,9.93243,8.54951,7.62477,6.21112,5.0564,3.74274,2.63507,2.79738,3.78417,5.76676,6.76388,8.87049,10.0562,12.25,13.212,15.4108,16.6713,19.2565,20.1819,22.8077,23.721,25.9542,26.8722,28.6095,29.5127,32.1851,33.5309,35.7667,36.6572,38.8933,40.2384,42.4743
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3-1.PNG,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,1.30053,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.496906,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.8958,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.955809,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356,0.598356
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3-1_.PNG,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3c-1.PNG,4.32994,4.32994,4.32994,4.32994,2.98835,2.98835,2.98835,2.98835,2.10121,2.10121,2.10121,2.10121,1.37838,1.37838,1.37838,0.28588,0.28588,0.28588,0.28588,1.25163,1.25163,1.25163,1.25163,2.39758,2.39758,2.39758,3.3516,3.3516,3.3516,3.3516,4.62764,4.62764,4.62764,4.62764,5.55877,5.55877,5.55877,5.55877,6.86161,6.86161,6.86161,8.20143,8.20143,8.20143,8.20143,9.09661,9.09661,9.09661,9.09661,8.20143,8.20143,8.20143,6.86161,6.86161,6.86161,6.86161,5.96631,5.96631,5.96631,5.96631,4.62764,4.62764,4.62764,3.3516,3.3516,3.3516,3.3516,2.39758,2.39758,2.39758,2.39758,1.50451,1.50451,1.50451,1.50451,0.882433,0.882433,0.882433,0.77258,0.77258,0.77258,0.77258,2.10121,2.10121,2.10121,2.10121,2.98835,2.98835,2.98835,3.93006,3.93006,3.93006,3.93006,4.89495,4.89495,4.89495,4.89495,5.22145,5.22145,5.22145
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3c-2.PNG,25.4535,25.4535,24.0589,23.2486,21.8506,20.4548,19.8917,18.5103,17.6719,16.2864,15.4569,14.0664,14.4042,14.4042,14.0664,12.6813,11.3033,10.4609,9.07641,7.70267,6.34674,5.02306,4.1107,2.8014,1.8747,0.681553,0.681553,1.18934,2.5228,3.16721,4.58052,5.35237,6.75262,8.15769,8.95626,10.352,11.7522,12.5611,12.5611,13.9546,15.3519,16.1663,17.0004,18.3838,19.7716,20.6054,21.9893,22.8298,24.2105,25.5949,26.4342,26.4342,27.8157,26.4342,25.5949,24.2105,22.8298,21.4534,20.6054,19.2258,18.3838,17.0004,16.1663,16.1663,14.7783,13.3958,12.5611,11.1728,9.7919,8.95626,7.56733,6.18987,4.83369,3.96205,2.59766,1.75533,1.75533,1.18934,0.681553,1.8747,3.25031,4.1107,5.47246,6.34674,7.70267,9.07641,10.4609,11.8525,11.8525,12.6813,14.0664,15.4569,16.8512,18.2487,19.0617,20.4548,21.8506,23.2486,24.6485,26.0499
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3ci-2.PNG,45.5971,44.3435,42.435,40.5353,38.3217,37.3731,35.1595,32.9489,31.0486,28.835,27.5809,25.3801,22.9489,21.0008,19.0635,17.8513,15.9076,13.7293,11.5731,9.60836,8.45998,6.47725,4.52285,2.61528,1.7411,2.11516,3.98953,5.02403,7.25833,8.17772,10.4076,12.276,14.4963,16.3868,17.3412,19.264,21.4603,23.3865,25.3241,26.5436,28.4771,30.4192,32.3684,33.3452,35.5154,37.4664,39.4223,41.3823,42.3638,44.3291,46.2975,45.5008,43.5424,42.5646,40.6124,38.4438,36.4903,34.5421,33.5703,31.393,29.4472,27.5092,26.5436,24.6207,22.7111,20.5025,18.6003,17.6572,15.7922,13.5629,11.729,9.49346,8.59849,6.3633,4.70193,2.58179,1.10598,2.46788,3.5564,5.40421,7.40419,8.40418,10.4493,12.7549,14.7072,16.6709,17.8513,19.8062,21.9737,24.1537,26.3431,27.3087,29.5012,31.6999,33.9034,35.8198,37.0649,38.9797,41.1823,43.6976
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3i-1.PNG,5.19067,5.19067,5.19067,5.19067,4.01935,4.01935,4.01935,3.02575,3.02575,3.02575,2.03843,2.03843,2.03843,1.0748,1.0748,1.0748,0.393936,0.393936,0.393936,1.0748,1.0748,1.0748,2.03843,2.03843,2.03843,3.02575,3.02575,3.02575,3.02575,4.01935,4.01935,4.01935,5.0366,5.0366,5.0366,6.03053,6.03053,6.03053,7.02619,7.02619,7.02619,8.02292,8.02292,8.02292,7.18188,7.18188,7.18188,6.03053,6.03053,6.03053,5.0366,5.0366,5.0366,5.0366,4.04565,4.04565,4.04565,3.06061,3.06061,3.06061,2.08981,2.08981,2.08981,1.16932,1.16932,1.16932,0.606064,0.606064,0.606064,1.16932,1.16932,1.16932,2.08981,2.08981,2.08981,3.06061,3.06061,3.06061,3.06061,4.01935,4.01935,4.01935,5.01549,5.01549,5.01549,6.01292,6.01292,6.01292,7.13744,7.13744,7.13744,8.12053,8.12053,8.12053,7.13744,7.13744,7.13744,6.15979,6.15979,6.15979
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3i-2.PNG,33.238,32.1987,31.1888,29.1997,28.2001,27.2006,25.2015,24.2021,23.2027,21.204,20.2048,18.2066,17.2077,16.2089,14.2118,13.2136,12.2156,10.221,9.22453,7.23455,6.24196,5.25219,3.29125,2.33576,1.44194,1.15152,1.98732,2.92794,4.88054,5.86882,7.85429,8.84948,9.84565,11.8131,12.813,13.8129,15.8128,16.8127,18.8126,19.8126,20.8125,22.8124,23.8124,24.8124,26.8123,27.8123,29.8123,30.8123,31.8122,32.833,31.8337,30.8344,28.836,27.8369,26.8378,24.8399,23.8411,21.8438,20.8453,19.847,17.851,16.8533,15.8559,13.8623,12.8662,10.8133,9.81342,8.81361,6.81417,5.81459,4.81519,2.81767,1.82095,0.262719,1.20233,2.19595,4.1923,5.19153,6.191,8.19034,9.19012,10.1899,12.1897,13.1896,15.1894,16.1893,17.1893,19.1892,20.1891,21.1891,23.189,24.189,26.1889,27.1889,28.1889,30.1888,31.1888,32.1987,34.1888,35.1888
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3n-2.PNG,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3ni-1.PNG,22.0238,22.0238,20.8163,20.0947,18.8698,17.6731,17.6731,16.6948,15.5237,14.5383,13.4027,13.4027,12.4099,11.326,10.3273,9.32327,9.32327,8.32456,7.32621,6.32837,5.33135,5.33135,4.3357,3.34265,2.35548,1.95426,1.95426,1.48126,1.60285,2.22354,3.05273,3.05273,3.96158,4.90603,5.86891,6.84245,6.84245,7.82267,8.80733,9.79511,10.7851,10.7851,11.7768,12.7699,13.6948,14.6943,14.6943,15.6939,16.6935,17.6932,16.6935,16.6935,15.6939,14.6943,13.6948,12.6954,12.6954,11.6961,10.6969,9.69785,8.69904,8.69904,7.70054,6.70248,5.70511,4.90603,4.90603,3.96158,3.05273,2.22354,1.60285,1.60285,0.546159,1.38683,2.35548,3.34265,3.34265,4.3357,5.33135,6.32837,7.33331,7.33331,8.33081,9.32885,10.3273,11.4185,11.4185,12.4099,13.4027,14.5383,15.7191,15.7191,16.6948,17.6731,18.8698,18.181,18.181,18.8698,20.0947,21.0576
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t3ni-2.PNG,93.8008,90.7499,89.8036,85.7727,82.751,78.7516,75.7402,71.7402,68.7417,65.7419,61.742,58.7422,54.7424,51.7426,47.7429,44.7431,40.7435,37.7439,34.7443,30.745,27.7456,23.7467,20.7478,16.7439,13.7522,9.75753,6.7657,3.76057,0.653369,3.31544,7.28554,10.2783,14.2734,17.2713,20.2697,24.2683,27.2675,31.2666,34.2661,38.2656,41.2652,45.2648,48.2646,51.2644,55.2641,58.264,62.2638,65.2636,69.2635,72.2634,76.2619,75.2619,72.2634,68.2635,65.2636,61.2638,58.264,54.2624,51.2624,48.2625,44.2627,41.2628,37.263,34.2632,30.2635,27.2638,23.2643,20.2648,17.2655,13.2744,10.2783,6.28946,3.28543,0.951392,3.76057,7.74951,10.7466,13.745,17.7492,20.7478,24.7464,27.7456,31.7448,34.7443,37.7439,41.7434,44.7431,48.7408,51.7426,55.7406,58.7405,62.7404,65.7404,68.7403,72.7402,75.7402,79.7514,82.751,86.8058,89.8036
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t4-2.PNG,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,3.53117,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.496903,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.895805,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.955815,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,0.598353,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,1.30052,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623,2.26623
triangle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\triangle\t4c-2.PNG,29.4579,28.5204,27.2376,25.9684,25.0201,24.0759,23.1364,20.9144,19.9764,18.6957,17.7532,16.8173,15.5337,13.6596,12.3717,11.4325,10.1576,9.20984,7.95577,6.04852,4.80184,3.83443,2.6788,1.67963,0.682861,1.60766,2.49594,3.83443,4.72737,5.65625,6.96177,7.88108,9.76738,11.0397,11.98,13.2662,14.1999,15.1421,17.7265,18.6514,19.5837,20.8804,22.1916,22.7439,25.3423,26.2655,27.5744,28.4955,29.4217,30.3527,32.5792,31.6505,30.3527,29.0656,28.1277,27.1941,25.9046,24.0366,22.7439,22.1916,20.8804,19.5837,18.3043,16.4243,15.1421,14.1999,12.9292,11.98,10.726,8.53983,7.56858,6.60593,5.40048,4.41815,3.446,1.32537,0.333851,0.682861,1.9983,2.8893,3.83443,5.1215,7.35605,8.27444,9.20984,10.1576,11.4325,12.3717,14.9704,15.8892,16.8173,18.1204,19.0448,19.9764,22.2022,23.5046,24.4299,25.3609,26.297,27.2376
